zone,grouping,group,model,n,mae,rmse,bias
FR,hour,14,nyx,365,13.464500060844557,32.71697684238095,1.1336255247788396
FR,hour,14,storm,365,12.401876021917808,28.931571243806314,2.6520898410958904
FR,hour,14,chronos,365,14.954792539831711,35.087612372470325,4.7766823161922085
FR,hour,14,residual,365,13.680047846406355,33.19352334937774,1.1107569547246428
FR,hour,15,nyx,365,12.055619044420785,20.587680641812955,0.01571286957701235
FR,hour,15,storm,365,10.66470164109589,17.649482132351512,2.2751462986301365
FR,hour,15,chronos,365,13.639292079141695,22.39631065123172,3.664680461726776
FR,hour,15,residual,365,12.100763986454742,20.99710618187295,0.3568569468516428
FR,hour,16,nyx,365,11.871912535661032,16.619965826087082,-0.0353005835446312
FR,hour,16,storm,365,10.983650208219176,16.287735266706484,1.3274917808219178
FR,hour,16,chronos,365,13.428884183909794,17.745037761814384,2.0721916623050216
FR,hour,16,residual,365,11.897316575306181,16.766972352872735,0.014764667479392118
FR,hour,17,nyx,365,11.87435161560543,16.282772195199744,-0.1565054935791693
FR,hour,17,storm,365,10.798469728767122,15.614358414594124,-4.599471312328768
FR,hour,17,chronos,365,12.977426789584225,17.44553526702624,0.6601383566660423
FR,hour,17,residual,365,11.913584783364838,16.463555125632354,-0.49395039072630553
FR,hour,18,nyx,365,13.182380327330163,17.566850876939167,-0.6701761115738465
FR,hour,18,storm,365,14.765523301369862,20.57926207674174,-9.187705723287669
FR,hour,18,chronos,365,13.813320706929249,18.311536369751295,-1.1846780464485902
FR,hour,18,residual,365,13.134106363192338,17.600864380131235,-1.1666593463414199
FR,hour,19,nyx,365,14.896419977876656,20.817168113015665,-1.143118072232689
FR,hour,19,storm,365,15.85075897260274,22.147154371823724,-8.366830161643835
FR,hour,19,chronos,365,15.556013890932684,21.477814384738345,-2.42352528903909
FR,hour,19,residual,365,15.17110092436039,20.830340726293187,-1.4245559980960776
FR,hour,20,nyx,365,14.314704444208205,20.493100866539102,-0.34275470628018045
FR,hour,20,storm,365,14.07129635068493,19.565087439642006,-2.1601208438356165
FR,hour,20,chronos,365,14.881941415447077,20.85162809880385,-1.1510280301864837
FR,hour,20,residual,365,14.619976274480953,20.626222358836547,-0.6445126596278979
FR,hour,21,nyx,365,13.057775315457548,17.811076513303224,-0.15137514995482682
FR,hour,21,storm,365,12.723648528767125,17.4301335037568,-0.9668754547945212
FR,hour,21,chronos,365,13.593219674724422,18.35459361441682,-0.3028125209024508
FR,hour,21,residual,365,13.178057233127713,17.980243391453442,-0.30388280888687186
FR,hour,22,nyx,365,12.204811377955945,16.46597727464364,-2.2242210334063657
FR,hour,22,storm,365,12.376701983561645,17.53288582867122,-5.3624128657534245
FR,hour,22,chronos,365,12.451751058918155,16.97204208157312,-2.966443425844793
FR,hour,22,residual,365,12.29693402033817,16.587024253114375,-2.2260978649975915
FR,hour,23,nyx,365,12.235389638114246,16.1573512233851,0.734821689471303
FR,hour,23,storm,365,11.77199754520548,16.412942009375744,2.4195833972602734
FR,hour,23,chronos,365,12.449408145016186,16.93292748295731,-0.028968275514367644
FR,hour,23,residual,365,12.315285813871546,16.349805593057113,0.5609038785435582
FR,season,DJF,nyx,2160,9.261833478996596,12.502222668293303,1.1877731518150227
FR,season,DJF,storm,2160,8.561860802777778,11.42760334510013,0.6525130546296296
FR,season,DJF,chronos,2160,9.782643425764862,13.23366726393852,1.1145940514317263
FR,season,DJF,residual,2160,9.469693773548947,12.789892649304212,1.4188687147982415
FR,season,JJA,nyx,2208,13.288745371153311,18.95867896979515,-0.9553100982127448
FR,season,JJA,storm,2208,12.274202027173912,18.09489848835115,-4.362645859601449
FR,season,JJA,chronos,2208,14.332494670100834,19.983297331977116,0.7665627349977904
FR,season,JJA,residual,2208,13.303873268948493,19.05090561735989,-1.1595982896803403
FR,season,MAM,nyx,2207,15.070884885311896,26.87168219167344,-0.956498002469193
FR,season,MAM,storm,2207,16.038833877208884,26.46506458870983,-5.6711018183053925
FR,season,MAM,chronos,2207,16.442074642172756,28.754562953031584,-0.3247729869336092
FR,season,MAM,residual,2207,15.232819518137882,27.2749845098751,-0.9853493847211386
FR,season,SON,nyx,2184,10.650813540171226,14.46615758259811,0.40558954370122174
FR,season,SON,storm,2184,10.46677332371795,14.312534044932018,1.8149150297619046
FR,season,SON,chronos,2185,11.26451485640397,15.261039505959822,0.35232788805230514
FR,season,SON,residual,2185,10.857416020735316,14.643645394784851,-0.02838474585755388
FR,regime,negative,nyx,577,13.362163610138117,39.86007709215526,2.5530817056969974
FR,regime,negative,storm,577,12.282925913344888,35.16985237796324,5.974633618717504
FR,regime,negative,chronos,577,16.568849167055234,43.64731452878395,8.043012723079794
FR,regime,negative,residual,577,13.138102865083614,40.44866913116401,3.7915340505540227
FR,regime,upper95_train,nyx,1497,13.656817854545254,19.16306192401443,-5.83161114798947
FR,regime,upper95_train,storm,1497,13.31693095991984,19.07318180380767,-9.42735738209753
FR,regime,upper95_train,chronos,1497,13.415941486957475,19.250696904620174,-7.0949571802907565
FR,regime,upper95_train,residual,1497,13.578127753186562,19.063498411377314,-6.015333292488631
FR,regime,upper99_train,nyx,626,14.957508473353649,22.45747771230704,-7.148781373693799
FR,regime,upper99_train,storm,626,14.455793549520768,20.643586698742354,-10.535157792332269
FR,regime,upper99_train,chronos,626,14.466771247546895,22.339963957754225,-8.72001840560962
FR,regime,upper99_train,residual,626,14.943963807529062,22.279250998601064,-7.6691753830537
NL,all,all,nyx,8759,11.172322120691403,22.48624814418552,-0.7574635333758446
NL,all,all,storm,8759,10.999550780340222,20.593897218806454,-1.7753342793697913
NL,all,all,chronos,8760,12.296017444854456,24.19679313321661,-0.5710986413650863
NL,all,all,residual,8760,11.217804285939199,22.571304901366105,-0.9471259968087715
NL,split,test,nyx,2160,13.935610332644345,31.870070990226857,-2.140212100216687
NL,split,test,storm,2160,12.63955249212963,27.725575094453568,-3.4344887717592596
NL,split,test,chronos,2160,15.38410392252604,33.9086722638582,-0.9470426490218551
NL,split,test,residual,2160,13.968556001884988,32.04778667493115,-2.2593524774562352
NL,split,train,nyx,4320,9.502989126690544,15.4091895449729,-0.10208482564670597
NL,split,train,storm,4320,9.302668028935186,14.148868566879832,0.8838893340277777
NL,split,train,chronos,4321,10.382824281967507,16.5918058461598,-1.0723376023783173
NL,split,train,residual,4321,9.56959218676866,15.43937568756931,-0.12085375901847138
NL,split,validation,nyx,2279,11.71765603743794,23.033977963875543,-0.6892314636143962
NL,split,validation,storm,2279,12.661740244405442,22.846341159928905,-5.243553808249232
NL,split,validation,chronos,2279,12.996605801617903,25.273957410724204,0.7355677066282411
NL,split,validation,residual,2279,11.735707214448636,23.08422228806838,-1.2700365458624647
NL,hour,0,nyx,365,6.677036259466827,9.785031971943472,-0.4075846724161137
NL,hour,0,storm,365,8.466559589041095,11.850012596046584,-2.070826739726027
NL,hour,0,chronos,365,6.810620985057255,9.934538365841322,0.18838642444349366
NL,hour,0,residual,365,6.71256491343674,9.800364934866431,-0.4946755928058592
NL,hour,1,nyx,365,6.439932610691689,9.385406756235156,-0.7016026125609206
NL,hour,1,storm,365,7.85551175890411,11.015260600392173,-2.5285024712328754
NL,hour,1,chronos,365,6.879804945436241,9.994083947897671,0.2873846205619922
NL,hour,1,residual,365,6.463730942540312,9.394473077008632,-0.5568925714345467
NL,hour,2,nyx,364,6.701331176108683,9.819862591592193,-1.0158152901803248
NL,hour,2,storm,364,7.8164997170329675,10.858023481973355,-2.5554982060439557
NL,hour,2,chronos,365,7.175677333465994,10.442815122228813,0.04284606473739872
NL,hour,2,residual,365,6.670200634176738,9.744630091328167,-0.7033880557757148
NL,hour,3,nyx,365,6.945192005503644,9.987184891333303,-0.8699920166777007
NL,hour,3,storm,365,7.786144750684932,10.719258740561155,-2.2776410136986303
NL,hour,3,chronos,365,7.360156365799576,10.743171433866047,0.15922941317623573
NL,hour,3,residual,365,6.883885699380305,9.950685490463057,-0.552215190948504
NL,hour,4,nyx,365,7.047280994899109,10.493813488373716,-0.2648488670905154
NL,hour,4,storm,365,7.738972156164383,10.901120977041298,-2.052163257534246
NL,hour,4,chronos,365,7.485416886421099,11.158661709735371,0.4805244746796078
NL,hour,4,residual,365,6.952142055691702,10.534647086050528,-0.0900675937287523
NL,hour,5,nyx,365,7.260082012597021,10.835517606392282,0.7697775955121877
NL,hour,5,storm,365,8.000812356164383,10.783522654957837,-1.7726827671232872
NL,hour,5,chronos,365,7.508277976258161,11.177927214858856,1.0359095605301534
NL,hour,5,residual,365,7.24780788589102,10.891567570349272,0.6813172428335775
NL,hour,6,nyx,365,9.010094145652307,12.95113584706221,0.6784854590459574
NL,hour,6,storm,365,9.078318997260274,12.40929359200323,-1.8549852493150683
NL,hour,6,chronos,365,9.324170916831656,13.67865613884161,-0.31364041179500163
NL,hour,6,residual,365,9.025963335013,13.067090696796644,0.3087713143230466
NL,hour,7,nyx,365,10.853334380274088,17.06385885550027,0.7472587341043807
NL,hour,7,storm,365,10.538792383561645,15.361004616006815,-2.1774838630136983
NL,hour,7,chronos,365,11.185391382922864,17.739887171157545,-0.9495000606171069
NL,hour,7,residual,365,10.970188041688493,17.20623744392397,0.48547876925990435
NL,hour,8,nyx,365,11.3529336364117,16.494085555407175,-0.6637870762424778
NL,hour,8,storm,365,11.548856802739726,15.789754541601758,-3.9977751205479453
NL,hour,8,chronos,365,12.641604596699755,18.125661961228126,-1.9448952912631108
NL,hour,8,residual,365,11.567638238896162,16.64532188873092,-0.7055274947748866
NL,hour,9,nyx,365,11.435712295908354,16.072915280589662,-0.38990264863135765
NL,hour,9,storm,365,11.766069726027398,16.064705422170334,-4.662278169863014
NL,hour,9,chronos,365,13.128248479555733,18.04647065664269,-0.13662539756461395
NL,hour,9,residual,365,11.580851748323651,16.184717338252696,-0.38728835700851466
NL,hour,10,nyx,365,11.077382068209378,15.450737262607761,-0.012626142436958962
NL,hour,10,storm,365,10.843452197260273,15.367386096408167,-4.534365013698631
NL,hour,10,chronos,365,13.621608291416951,18.194593530075448,1.1414531668049015
NL,hour,10,residual,365,11.111336291615999,15.6042025031835,-0.08230202141951294
NL,hour,11,nyx,365,12.025757191174394,17.245432517005145,-0.3896831700554298
NL,hour,11,storm,365,10.920871265753423,16.25577928067625,-3.4795063397260266
NL,hour,11,chronos,365,14.13991530201533,19.21637424167404,1.3857798140016326
NL,hour,11,residual,365,12.050838064771815,17.37161990562613,-0.7296846201697379
NL,hour,12,nyx,365,12.952790282021974,22.412451468836775,-0.6453540327825465
NL,hour,12,storm,365,12.449528621917807,22.5912391263273,-3.5482723863013703
NL,hour,12,chronos,365,14.896334157029242,24.874675842534383,1.628758728445393
NL,hour,12,residual,365,12.922889554769204,22.403677929769557,-1.1521847459159116
NL,hour,13,nyx,365,13.811913495981925,31.337228991340645,0.6203221847787054
NL,hour,13,storm,365,13.76744146849315,31.17738294784489,-1.8760142027397264
NL,hour,13,chronos,365,15.940896766140035,33.90761632979779,3.156451830720248
NL,hour,13,residual,365,13.732750199909175,31.22950328081295,0.0036388356993814546
NL,hour,14,nyx,365,13.766987532472976,31.17239931732174,1.0177644158219032
NL,hour,14,storm,365,13.897614024657532,29.936914100455045,-2.032598780821918
NL,hour,14,chronos,365,16.042449271424175,33.552356749731935,3.302115039564159
NL,hour,14,residual,365,13.669720817942105,31.04634280020322,0.4289805247911068
NL,hour,15,nyx,365,12.159097948985579,19.6000084423115,0.36666396019238395
NL,hour,15,storm,365,12.134162805479454,19.452790135966453,-2.0318213479452054
NL,hour,15,chronos,365,14.405745478799897,22.527874337857384,2.1634892490334705
NL,hour,15,residual,365,12.190148692318356,19.6150782517174,-0.04173235469206992
NL,hour,16,nyx,365,11.910673769111684,17.01850463582155,-0.9462950515403052
NL,hour,16,storm,365,10.787096087671232,15.645277213760323,-1.986336958904109
NL,hour,16,chronos,365,14.153510079579812,19.615405758365416,-0.14933177582205215
NL,hour,16,residual,365,12.069735383579271,17.1309981177329,-1.2315946958070227
NL,hour,17,nyx,365,12.579588746998592,18.380421395406266,-1.3717683165996823
NL,hour,17,storm,365,12.509688452054794,21.373782443816484,0.22081721369863025
NL,hour,17,chronos,365,14.180828140049764,21.27775830769589,-1.7474269609843212
NL,hour,17,residual,365,12.586411109217845,18.42273113241824,-1.3763043909675716
NL,hour,18,nyx,365,13.704577844145538,22.489590496815772,-1.9503243861563735
NL,hour,18,storm,365,12.86679082191781,18.89515611168273,-2.2732672821917816
NL,hour,18,chronos,365,14.952440030032642,24.584972304105502,-3.7901694402825354
NL,hour,18,residual,365,13.771477362656888,22.551866714036297,-2.0241891700870185
NL,hour,19,nyx,365,17.740996799047256,37.08082853878784,-4.0541515355268745
NL,hour,19,storm,365,15.051551682191782,24.224009016783526,-1.6539227397260279
NL,hour,19,chronos,365,18.791281642966073,38.60444026601975,-5.967695029062768
NL,hour,19,residual,365,17.82969743405295,37.27492142535751,-4.159647441704522
NL,hour,20,nyx,365,17.812045476221535,45.31690160813751,-3.961973358465963
NL,hour,20,storm,365,15.743054641095888,36.90926720963436,2.1047179999999983
NL,hour,20,chronos,365,18.79452210935828,48.03098522017078,-6.07447462651501
NL,hour,20,residual,365,18.01931121908134,45.58443523854777,-4.077987620284545
NL,hour,21,nyx,365,14.726460656080329,42.312543108254,-3.2037282354133176
NL,hour,21,storm,365,13.225908873972603,39.079010720435505,2.7625940027397258
NL,hour,21,chronos,365,15.053546948994677,44.43462487924109,-4.651505207636586
NL,hour,21,residual,365,15.00837006041781,42.53772537732249,-3.487655674129924
NL,hour,22,nyx,365,10.883251443099027,24.879218111458247,-2.3797756661430824
NL,hour,22,storm,365,10.409157980821918,24.74584251223382,0.13574149863013646
NL,hour,22,chronos,365,11.178214587485954,26.399159654040933,-3.2999866797042223
NL,hour,22,residual,365,10.958623464343466,25.05564343531848,-2.933434946648292
NL,hour,23,nyx,365,9.249028835270925,13.771699656438427,0.8491081154118147
NL,hour,23,storm,365,8.777640879452054,12.08536077526591,1.53191105479452
NL,hour,23,chronos,365,9.453756002765813,14.50836537014658,0.34655510178657406
NL,hour,23,residual,365,9.231019712826441,14.009904919617341,0.14756192798536782
NL,season,DJF,nyx,2160,7.814552479286055,12.141390212860587,0.9571039074342513
NL,season,DJF,storm,2160,8.500325599074074,12.67956725612331,1.844362678703704
NL,season,DJF,chronos,2160,8.216440476240933,12.7603450086503,0.052222033818562795
NL,season,DJF,residual,2160,7.809929504352835,12.059950801507789,1.3071682426937796
NL,season,JJA,nyx,2208,13.039842110111834,30.684843476983996,-1.626623104721369
NL,season,JJA,storm,2208,12.223791105978261,27.086986075373694,-3.4613011784420293
NL,season,JJA,chronos,2208,14.621756410944288,32.80390074085861,-0.500387264818385
NL,season,JJA,residual,2208,13.06507162795236,30.8743209917919,-1.8965177378757543
NL,season,MAM,nyx,2207,12.354277870503063,23.8894700866253,-1.8830223246339262
NL,season,MAM,storm,2207,12.753646517897598,23.019195703694397,-4.298082542365202
NL,season,MAM,chronos,2207,13.512272357741901,25.909961908546443,-0.44923917250985435
NL,season,MAM,residual,2207,12.429070679213476,23.940541965404613,-2.5088036400408216
NL,season,SON,nyx,2184,11.410747921497673,18.799826215820424,-0.4370665948741523
NL,season,SON,storm,2184,10.461050075091576,16.268524813716198,-1.1014446730769236
NL,season,SON,chronos,2185,12.750195944779524,20.514049209508737,-1.38182963705172
NL,season,SON,residual,2185,11.496512893309982,18.882853848501323,-0.6388404290451465
NL,regime,negative,nyx,439,15.64325145873577,41.10569479744822,3.7927651330822543
NL,regime,negative,storm,439,14.518157820045557,39.57155800492878,3.0620585444191324
NL,regime,negative,chronos,439,20.09494446808765,45.622554019610575,8.846634995931916
NL,regime,negative,residual,439,15.299171004235241,41.0520320856562,3.030643241388348
NL,regime,upper95_train,nyx,1133,21.554705634019655,46.288013319737665,-11.125922947356793
NL,regime,upper95_train,storm,1133,19.213517970873788,39.61031630152307,-7.036460399823478
NL,regime,upper95_train,chronos,1133,23.293805561654878,49.39751972584004,-15.460733176868569
NL,regime,upper95_train,residual,1133,21.823521881592793,46.56370143856682,-11.858905335352066
NL,regime,upper99_train,nyx,155,73.22893974634573,113.84186241464678,-55.05439525990239
NL,regime,upper99_train,storm,155,51.95451810322581,93.65275239100826,-15.955974567741933
NL,regime,upper99_train,chronos,155,81.17572232154106,122.39850414573635,-67.69175826534148
NL,regime,upper99_train,residual,155,73.8355928165581,114.57866776693926,-55.87830475613799
