stage,family,group,value,n,mae,rmse,bias
test,full_quarterhour,country_hour,FR:13,90,12.537077277075353,19.400146248906342,0.35939793409773446
test,full_quarterhour,country_hour,FR:14,90,12.671914797365867,18.178530325237432,-1.6531489993725474
test,full_quarterhour,country_hour,FR:15,90,13.231794617442192,19.016229569467885,-0.6059190161642066
test,full_quarterhour,country_hour,FR:16,90,17.763666422693884,23.803529935352955,3.5028749679815006
test,full_quarterhour,country_hour,FR:17,90,17.758934432649305,23.280876549657766,3.132497230245364
test,full_quarterhour,country_hour,FR:18,90,14.978500717709757,20.673533265723705,-0.17288428295696862
test,full_quarterhour,country_hour,FR:19,90,18.50818646544869,27.662482008849913,-1.8976556025163658
test,full_quarterhour,country_hour,FR:20,90,20.03551779728131,30.18670742732802,-1.5652784382807439
test,full_quarterhour,country_hour,FR:21,90,14.450857455963357,21.27192005629061,-0.6464498417572839
test,full_quarterhour,country_hour,FR:22,90,11.125017181620871,15.998532946088488,-0.7138980637280989
test,full_quarterhour,country_hour,FR:23,90,8.95602239801263,11.630701665520709,-0.06109336918851337
test,full_quarterhour,country_negative,FR,147,6.083159072745953,10.07533745769597,2.068104876075181
test,full_quarterhour,country_train_q95,FR,1119,11.600330491648865,17.7675496862212,-3.180387704805582
test,full_quarterhour,country,NL,2160,14.573873466215137,32.21670583885769,-2.2608768962010943
test,full_quarterhour,country_hour,NL:00,90,8.883964653891214,13.851319550497786,0.008339481849199772
test,full_quarterhour,country_hour,NL:01,90,8.327033319465395,11.826085888355047,-0.6837482556779254
test,full_quarterhour,country_hour,NL:02,90,8.474832049244153,11.858784474032829,-0.6031528922926622
test,full_quarterhour,country_hour,NL:03,90,8.644003883077525,12.164211772357177,-0.6554344938088055
test,full_quarterhour,country_hour,NL:04,90,8.646121583183465,11.781467683375068,0.08981623842531532
test,full_quarterhour,country_hour,NL:05,90,9.019522400464345,12.328484586959418,-0.3407045400116516
test,full_quarterhour,country_hour,NL:06,90,10.675968525560666,15.546229955130126,-0.11728360465543722
test,full_quarterhour,country_hour,NL:07,90,11.612696484953315,16.400430564985786,-2.143581915975297
test,full_quarterhour,country_hour,NL:08,90,13.349702513810842,17.69138461486833,-1.9895553799692787
test,full_quarterhour,country_hour,NL:09,90,14.541740328491116,20.374248414871275,1.9864757489690836
test,full_quarterhour,country_hour,NL:10,90,13.732101905088484,18.453529573981896,2.1318619505884535
test,full_quarterhour,country_hour,NL:11,90,14.761775471986676,20.78781160094037,0.7508069349655948
test,full_quarterhour,country_hour,NL:12,90,13.351243178397327,19.20147746294133,-2.6981948223993775
test,full_quarterhour,country_hour,NL:13,90,11.228816475966749,16.74658346277079,-1.7838706188282047
test,full_quarterhour,country_hour,NL:14,90,12.009572803797008,17.924546225009518,-3.0897567114084055
test,full_quarterhour,country_hour,NL:15,90,12.048249400389865,17.38572536544383,-2.719706478006148
test,full_quarterhour,country_hour,NL:16,90,13.457084940781753,17.81903533147052,1.2358632709712412
test,full_quarterhour,country_hour,NL:17,90,14.269204079722385,19.942486332653637,-0.08810026345208155
test,full_quarterhour,country_hour,NL:18,90,14.92257827448528,22.197859717840178,-5.7079398619955715
test,full_quarterhour,country_hour,NL:19,90,28.966658017412314,58.91649646291124,-12.61118260261828
test,full_quarterhour,country_hour,NL:20,90,37.772037145019716,85.20840778888429,-12.210598383631112
test,full_quarterhour,country_hour,NL:21,90,31.008140460558682,79.46572034905407,-8.043056380580726
test,full_quarterhour,country_hour,NL:22,90,19.156959661393522,46.0206952740104,-3.961416505226699
test,full_quarterhour,country_hour,NL:23,90,10.912955632021523,18.50576766946955,-1.0169254240574888
test,full_quarterhour,country_negative,NL,137,5.382990848888542,9.55148978658546,3.5141406673620237
test,full_quarterhour,country_train_q95,NL,744,20.217810644653092,49.80493249668288,-8.601728194791757
test,full_quarterhour,hour,00,360,9.180775971882001,15.289391599126198,-0.1287948566918075
test,full_quarterhour,hour,01,360,8.326115316823007,12.917375541752648,-0.6382348997304773
test,full_quarterhour,hour,02,360,8.796444475163765,13.069039050789414,-0.22275805593413173
test,full_quarterhour,hour,03,360,9.147484338803476,13.936944902955252,-0.07876065752939902
test,full_quarterhour,hour,04,360,9.26902117759256,14.0178280666478,0.4720265895897124
test,full_quarterhour,hour,05,360,9.551090823493587,14.574658547734376,0.17252603306331582
test,full_quarterhour,hour,06,360,11.05356417157978,16.5182229427502,-0.2692798810961689
test,full_quarterhour,hour,07,360,12.326372386558084,17.07266644806259,-1.9868423580431447
test,full_quarterhour,hour,08,360,13.2919584023067,17.936533696720378,-1.8195910101477017
test,full_quarterhour,hour,09,360,13.597897670256554,18.785609576684134,0.7855214865088117
test,full_quarterhour,hour,10,360,14.02862604672228,19.338015026887863,1.33469782717085
test,full_quarterhour,hour,11,360,14.575116610127253,20.247276224266752,0.28367394015928493
test,full_quarterhour,hour,12,360,13.559837294158433,19.0418621389579,-2.7911615307485222
test,full_quarterhour,hour,13,360,12.03092161043619,17.819056879286556,-1.1193751783335932
test,full_quarterhour,hour,14,360,12.600560953472707,18.891339692592535,-2.611990538421428
test,full_quarterhour,hour,15,360,12.663514826606521,18.55266908830118,-2.2970172829691204
test,full_quarterhour,hour,16,360,14.88868189541782,20.35335968005761,1.523339361363404
test,full_quarterhour,hour,17,360,15.36498113448452,21.13387083699671,0.4487940769690981
test,full_quarterhour,hour,18,360,15.314837034883128,22.89018679876304,-4.265945419827005
test,full_quarterhour,hour,19,360,27.216335174479717,56.0527960226262,-10.63207763846787
test,full_quarterhour,hour,20,360,34.073110904582244,76.51677249096116,-9.80092717853765
test,full_quarterhour,hour,21,360,27.088669454856255,70.02348772148899,-6.505813258966162
test,full_quarterhour,hour,22,360,17.343332815867726,42.34112747965649,-2.934626198697204
test,full_quarterhour,hour,23,360,11.058414833239048,18.92292125526197,-0.7452123036704734
test,full_quarterhour,negative,actual_lt_zero,522,5.343352709337891,8.770090807565031,2.9121276612079923
test,full_quarterhour,train_q95,actual_gt_train_q95,3403,17.68348149001081,42.86503118482485,-6.855532758969288
