series,day,cutoff_time_utc,raw_timestamp,value
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:15:00,10560.29
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:30:00,10637.55
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 08:45:00,10753.83
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:00:00,10859.31
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:15:00,10915.6
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:30:00,10954.74
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 09:45:00,10972.1
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:00:00,10983.65
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:15:00,10915.16
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:30:00,10907.87
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 10:45:00,10898.79
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:00:00,10904.78
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:15:00,10838.02
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:30:00,10811.13
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 11:45:00,10730.29
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:00:00,10382.0
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:15:00,10320.42
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:30:00,10296.79
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 12:45:00,10220.45
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:00:00,9982.52
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:15:00,9886.13
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:30:00,9825.77
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 13:45:00,9796.26
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:00:00,9687.75
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:15:00,9628.91
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:30:00,9561.73
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 14:45:00,9527.13
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:00:00,9816.17
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:15:00,9783.37
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:30:00,9791.65
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 15:45:00,9829.99
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:00:00,10313.14
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:15:00,10300.53
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:30:00,10303.56
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 16:45:00,10192.81
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:00:00,10020.79
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:15:00,9863.75
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:30:00,9783.12
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 17:45:00,9708.37
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:00:00,9789.35
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:15:00,9747.95
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:30:00,9778.1
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 18:45:00,9735.49
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:00:00,9367.98
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:15:00,9294.54
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:30:00,9157.26
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 19:45:00,9086.46
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:00:00,8929.2
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:15:00,8904.4
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:30:00,8753.77
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 20:45:00,8643.33
38100,2026-09-15,2026-09-14T06:00:00+00:00,2026-09-15 21:00:00,8508.13
